#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
hist_calgacus_desc;"Calgacus, High King of the Caledoni is a legend among his people. The Great King achieved the impossible - he united the disparate tribes of the North, to fight their common enemy - Rome. Even Tacitus acknowledged him as ""the most distinguished and valorous of the chieftains"". His speech before the Battle of Mons Graupius became part of the mythology of the Peoples of the North. He told them that: ""Here at the very end of the Earth slavery is a thing unknown, and we would do well to die as free men rather than be the slaves of Rome."" He famously finished his discourse by declaring that ""the Romans make a desert and call it peace"", a saying often repeated throughout history. Calgacus died that day with honor, surrounded, yet never surrendering, prefering death to slavery. The Peoples of the North and his descendants remember his example to this very day, and they remain unbent and unbroken, the true Free People on the Edge of the World!";;;;;;;;;;;;;x
hist_theodemir;Blood of Theodemir;;;;;;;;;;;;;x
hist_theodemir_desc;This character is a descendant of the Amali High King Theodemir, the father of the Great Theodoric, and sire of several long lines of Kings. The Blood of Theodemir ruled many kingdoms from the Balkans to Hispania, and found its way into many dynasties on the maternal line. While Theodoric went West, several branches of the family remained in the east. The Blood of Theodemir retained the High Kingship of the Balkan Ostrogoths, and in 504 CE Leo II created the Kingdom of Diocleia for his Ostrogothic clients. The Kingdom of Diocleia became the primary Ostrogothic recruiting ground for the Empire, these Eastern Goths found themselves fighting under the Imperial Banner in battlefields ranging from Hispania to Persia. Their proud warrior culture and excellence in the art of war saw them settled as military colonists throughout the Empire, wherever a Gothic sword was needed. The Blood of Theodemir retain the martial spirit of their ancestors and remain unconquered in their strongholds on the Adriatic Sea. The Theodemirings no longer serve the Empire, and are now free to find their own glory! They still remember the Great High Kings of Old and know that Rome was once humbled by the Goths, and it can be so again. Their will is iron, their resolve steel and their desire unending!;;;;;;;;;;;;;x
hist_hengist;Blood of Hengist;;;;;;;;;;;;;x
hist_hengist_desc;"This character is a descendant of the 5th century Saxon warlord Hengist. Hengist was one of the leaders of the Germanic invasion of Britannia, and eventually the first King of the British Saxons. He is widely considered to be the ""Father of the Country"" by the Saxons of the Island and all Saxon kings without fail trace their lineage to him in some manner. While Hengist could not acquire much land from the Brythons, barely holding dominion over what would later become Kent, he remained infamous for the ""Brad y Cyllyll Hirion"" - the Treachery of the Long Knives. At a famous council meeting, Hengist had several British sub-kings and lords treacherously murdered, after his supposedly unarmed Saxons hid knives in their shoes. In spite of his treacherous ways, Hengist managed to hold on to his territories in South Eastern England and Britannia was changed forever! His bloodline would go on to sire a great many Kings, both saintly and murderous, but none without ambition, for ambition burns within their very blood!";;;;;;;;;;;;;x
hist_aelle;Blood of Aelle;;;;;;;;;;;;;x
hist_aelle_desc;This character is a descendant of Aelle, first King of the South Saxons. In 478 CE, Aelle established his dominion over Suthseaxna, and then went on to be acknowledged as High King by most of the Saxons of Britannia. Aelle alternated between a policy of war and diplomacy towards the Brythons, which would ultimately prove disastrous. In 515 CE Aelle was captured by a contingent of Artorian Sarmatian cavalry and used for target practice. His body, pierced by countless arrows was left to rot for days before it was found by his Saxon followers. His descendants the Aellings remian one of the most prestigious royal families of the Saxons to this day. His bloodline held on to Sussex and also provided the British Saxons with several High Kings. While their power is much diminished, a worthy heir of Aelle could still rise once more to the High Kingship, and maybe one day even avenge his ancestor by repaying the Sarmato-Brythons for the ancient murder of their sire!;;;;;;;;;;;;;x
hist_aescwine;Blood of Aescwine;;;;;;;;;;;;;x
hist_aescwine_desc;This character is a descendant of Aescwine, first King of the East Saxons.In 527 CE, Aescwine established his dominion over what would become Essex, one of the traditional kingdoms of the Saxons. Aescwine held dominion over his people, partly on behalf of his illustrious lineage, for he claimed direct descent from Seaxneat, the ancient Forefather-King-God of the Saxons. Claiming senior right of blood over the rest of the Kings of the Saxons his descendants often vied for the title of Bretwalda, and often met with success in their endeavors. Known for their diplomatic prowess, the heirs of Aescwine proved worthy of their forefather, yet in spite of all their skill and power their dominion dwindled, for a wave of new Conquerors evicted them from much of their lands. The Norse now reign in their ancient capital of Londinium, and this is something the blood of Aescwine can not tolerate! A King of their Blood must set this wrong aright, and have the ancient Holy Blood of the Saxons returned to their rightful capital and place!;;;;;;;;;;;;;x
hist_raedwald;Blood of Raedwald;;;;;;;;;;;;;x
hist_raedwald_desc;"This character is a descendant of Raedwald, the great King of East Anglia. Raedwald was the first Sovereign to be called ""High King of the Angles"" rather than the Saxons, after proclaiming himself High King of Eastern Britannia in 599 CE. His ambition of turning all of Britannia into one unified kingdom collapsed following the battle of Wantage in 603 CE. Defeated by Riothamus II Artorius, the High King of the Brythons the two acknowledged each other as High Kings, one ruling over the West, the other over the East. Raedwald's conversion to Christianity would have disastrous consequences in terms of his power over the Saxons. In 610 CE Oswald of Northumbria proclaimed himself High King of the Saxons and Raedwald was forced to fight an indecisive war effectively losing sovereignty over the North. Raedwald's descendants held on to power in East Anglia, and his blood is often blamed by many to this very day for eventually causing the division of the Saxon High Kingship and the appearence of the High Kingdom of the North. The Raedwaldings remain a powerful, yet embiterred dynasty, still clinging to their dream of reuniting the Saxon lands and expelling all invaders from their ancestral High Kingdom.";;;;;;;;;;;;;x
hist_oswald;Blood of Oswald;;;;;;;;;;;;;x
hist_oswald_desc;This character is a descendant of Oswald the Great, the Divine Ruler and King of Northumbria. Oswald was a man of great ambition. His claim of being the Son of God, his unequalled charisma and his merging of Christian and pagan beliefs into a powerful royal cult, turned many nobles to his cause. His campaigns of unification brought the North under his rule and in 610 CE, Oswald proclaimed himself Bretwalda, fighting an indecisive war with Raedwald of East Anglia over the High Kingship. This war would prove to be the beginning of the end for the unity of the High Kingdom of the Saxons. Widely acknowledged as the Divine Ruler of the North, Oswald managed to became Bretwalda in truth in 632 CE. Following his death, his body remained uncorrupt. With his divinity proven, Oswald's remains became the focus of an important Saxon cult, his descendants later carrying his Invincible Right hand into battle as a relic guaranteeing victory. In 650 CE the split between the South and North would become permanent, as his descendant Oswiu of Northanhymbra, supported by the Britano-Sarmatian High King Riothamus III Artorius, proclaimed himself High King of the North, thus splitting Saxon dominions in half, creating the long lasting status-quo of the Three Kingdoms in Britannia. The Divine Blood of the Oswaldings is seen by many to this very day as the rightful Ruling Blood of the North, and the heirs of Oswald still dream of carrying their ancestor's Hand into glorious battle, to reestablish their rightful dominion over the North and beyond!;;;;;;;;;;;;;x
